Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Amount Product,Unit Price,Quantity,Purchase Date,Shipping Type,Amount Add-on,Total Amount,Add-on1,Add-on2,Add-on3,Periode
4265,33,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-06-26,Standard,40.07,4787.21,Impulse Item,None,None,2024-06
4268,58,Male,Yes,Laptop,SKU1005,3,Completed,PayPal,1855.84,463.96,4,2024-06-17,Standard,90.53,1946.37,Impulse Item,Impulse Item,Extended Warranty,2024-06
4268,58,Male,No,Tablet,SKU1002,3,Completed,PayPal,1729.21,247.03,7,2024-07-15,Overnight,88.07,1817.28,Extended Warranty,Impulse Item,None,2024-07
4269,26,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2023-10-18,Express,60.26,5974.070000000001,Accessory,Accessory,Extended Warranty,2023-10
4270,26,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2023-11-13,Express,14.18,4761.320000000001,Extended Warranty,None,None,2023-11
4270,26,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-08-24,Express,11.52,94.52,Impulse Item,None,None,2024-08
4271,52,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-02-26,Overnight,70.29,7982.19,Extended Warranty,Accessory,None,2024-02
4271,52,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-06-05,Overnight,31.28,2565.77,Extended Warranty,Impulse Item,None,2024-06
4271,52,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-08-30,Overnight,103.2,894.3900000000001,Impulse Item,Impulse Item,Accessory,2024-08
4271,52,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-09-01,Overnight,17.43,1599.8100000000002,Accessory,Impulse Item,None,2024-09
4272,34,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,2223.27,247.03,9,2024-01-30,Express,93.64,2316.91,Extended Warranty,Accessory,Impulse Item,2024-01
4272,34,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-03-09,Overnight,16.13,2486.4300000000003,Extended Warranty,Accessory,None,2024-03
4274,58,Female,Yes,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2023-11-05,Overnight,72.22,566.28,Extended Warranty,Accessory,Impulse Item,2023-11
4274,58,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,207.5,20.75,10,2024-09-09,Overnight,90.69,298.19,Accessory,Accessory,Impulse Item,2024-09
4276,60,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,6758.64,844.83,8,2024-08-24,Overnight,13.34,6771.9800000000005,Accessory,None,None,2024-08
4277,23,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-03-07,Express,52.85,73.6,Extended Warranty,Impulse Item,None,2024-03
4277,23,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-07-22,Standard,36.97,531.03,Accessory,None,None,2024-07
4278,35,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,6758.64,844.83,8,2024-04-05,Overnight,59.62,6818.26,Extended Warranty,Impulse Item,None,2024-04
4279,73,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2023-12-31,Standard,0.0,5068.98,None,None,None,2023-12
4279,73,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,8448.3,844.83,10,2024-02-09,Express,75.11,8523.41,Impulse Item,Impulse Item,None,2024-02
4282,43,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,103.75,20.75,5,2024-07-23,Express,37.9,141.65,Extended Warranty,Accessory,None,2024-07
4283,34,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7120.71,791.19,9,2024-01-16,Standard,95.08,7215.79,Extended Warranty,Extended Warranty,Accessory,2024-01
4285,59,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-02-03,Express,12.76,1741.97,Extended Warranty,Extended Warranty,None,2024-02
4285,59,Female,Yes,Laptop,SKU1005,3,Completed,PayPal,3247.72,463.96,7,2024-02-15,Express,87.26,3334.98,Impulse Item,Extended Warranty,Extended Warranty,2024-02
4286,33,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,7603.47,844.83,9,2023-11-11,Overnight,8.89,7612.360000000001,Extended Warranty,None,None,2023-11
4287,51,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-02-12,Express,25.67,519.73,Extended Warranty,Extended Warranty,None,2024-02
4287,51,Male,No,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,2024-08-22,Express,74.2,4821.34,Accessory,Impulse Item,None,2024-08
4288,50,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,927.92,463.96,2,2023-11-09,Overnight,120.53,1048.45,Extended Warranty,Accessory,Extended Warranty,2023-11
4288,50,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2023-12-08,Overnight,0.0,2319.8,None,None,None,2023-12
4289,65,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2023-12-14,Standard,49.08,2025.32,Impulse Item,Accessory,None,2023-12
4289,65,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1482.18,247.03,6,2024-03-20,Overnight,45.31,1527.49,Impulse Item,Impulse Item,None,2024-03
4289,65,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-07-11,Overnight,45.62,1735.28,Impulse Item,Extended Warranty,None,2024-07
4290,55,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-04-24,Express,43.11,2577.6,Impulse Item,Accessory,None,2024-04
4292,80,Male,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,844.83,844.83,1,2023-09-28,Overnight,77.77,922.6,Extended Warranty,Extended Warranty,None,2023-09
4293,58,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-08-08,Express,8.93,154.18,Impulse Item,None,None,2024-08
4293,58,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2024-09-08,Overnight,0.0,1855.84,None,None,None,2024-09
4295,37,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2023-11-17,Standard,0.0,83.0,None,None,None,2023-11
4295,37,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,186.75,20.75,9,2024-02-11,Standard,44.96,231.71,Extended Warranty,Extended Warranty,None,2024-02
4295,37,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-06-07,Standard,85.88,4725.4800000000005,Accessory,Impulse Item,Accessory,2024-06
4296,74,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-04-17,Standard,0.0,5068.98,None,None,None,2024-04
4297,43,Male,Yes,Tablet,SKU1002,3,Completed,PayPal,1235.15,247.03,5,2023-12-21,Standard,0.0,1235.15,None,None,None,2023-12
4298,65,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-07-01,Standard,18.38,946.3,Impulse Item,Extended Warranty,None,2024-07
4299,59,Male,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2023-12-03,Standard,46.41,67.16,Extended Warranty,Accessory,None,2023-12
4299,59,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-04-26,Standard,19.61,8467.91,Accessory,None,None,2024-04
4299,59,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-07-21,Express,0.0,207.5,None,None,None,2024-07
4300,76,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-05-30,Express,0.0,2470.3,None,None,None,2024-05
4301,27,Male,No,Smartphone,SKU1004,2,Completed,PayPal,791.19,791.19,1,2024-06-13,Standard,24.4,815.59,Extended Warranty,None,None,2024-06
4302,57,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-02-20,Standard,44.18,2827.94,Impulse Item,None,None,2024-02
4303,39,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,2024-01-22,Express,0.0,1976.24,None,None,None,2024-01
4303,39,Male,No,Laptop,SKU1005,3,Completed,PayPal,2783.76,463.96,6,2024-02-04,Overnight,0.0,2783.76,None,None,None,2024-02
4304,49,Female,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2024-01-25,Express,82.78,2059.02,Extended Warranty,Accessory,Impulse Item,2024-01
4304,49,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-05-17,Express,44.9,4000.85,Impulse Item,None,None,2024-05
4305,23,Male,No,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,2024-03-31,Overnight,53.11,1041.23,Accessory,Extended Warranty,None,2024-03
4309,67,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-04-05,Express,18.54,3730.22,Extended Warranty,None,None,2024-04
4309,67,Male,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-05-25,Express,0.0,463.96,None,None,None,2024-05
4310,30,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-08-29,Standard,90.8,194.55,Extended Warranty,Impulse Item,None,2024-08
4312,44,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,1855.84,463.96,4,2024-02-27,Standard,13.46,1869.3,Impulse Item,None,None,2024-02
4315,53,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-05-10,Overnight,0.0,844.83,None,None,None,2024-05
4317,67,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-01-22,Express,54.45,899.2800000000001,Impulse Item,Accessory,Extended Warranty,2024-01
4317,67,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3247.72,463.96,7,2024-06-27,Overnight,0.0,3247.72,None,None,None,2024-06
4318,26,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,3164.76,791.19,4,2024-07-02,Overnight,43.84,3208.6000000000004,Accessory,Extended Warranty,None,2024-07
4319,43,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2023-10-06,Overnight,91.52,2411.32,Accessory,Accessory,Impulse Item,2023-10
4319,43,Female,No,Smartphone,SKU1004,2,Completed,PayPal,5538.33,791.19,7,2024-05-31,Standard,81.09,5619.42,Accessory,Extended Warranty,Impulse Item,2024-05
4321,23,Male,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2023-12-13,Overnight,54.86,982.78,Accessory,Impulse Item,None,2023-12
4322,34,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,2024-02-01,Standard,14.9,478.85999999999996,Accessory,None,None,2024-02
4322,34,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2024-02-16,Overnight,55.73,200.98,Accessory,Accessory,Accessory,2024-02
4323,71,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2023-10-27,Express,0.0,844.83,None,None,None,2023-10
4323,71,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,2024-01-17,Overnight,52.79,897.62,Accessory,Impulse Item,None,2024-01
4323,71,Female,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,6758.64,844.83,8,2024-04-20,Standard,21.46,6780.1,Extended Warranty,None,None,2024-04
4323,71,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-04-28,Overnight,66.32,807.4100000000001,Extended Warranty,Accessory,Extended Warranty,2024-04
4324,34,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,1689.66,844.83,2,2024-08-07,Express,45.61,1735.27,Extended Warranty,None,None,2024-08
4325,24,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-04-22,Express,0.0,62.25,None,None,None,2024-04
4327,25,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,124.5,20.75,6,2023-10-10,Overnight,46.97,171.47,Accessory,None,None,2023-10
4327,25,Female,No,Smartphone,SKU1004,2,Completed,PayPal,4747.14,791.19,6,2023-12-29,Standard,0.0,4747.14,None,None,None,2023-12
4328,59,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,844.83,844.83,1,2024-07-18,Express,76.91,921.74,Impulse Item,Impulse Item,Extended Warranty,2024-07
4328,59,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-07-28,Overnight,94.7,588.76,Extended Warranty,Impulse Item,Extended Warranty,2024-07
4330,61,Female,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-02-07,Overnight,36.92,1272.0700000000002,Extended Warranty,None,None,2024-02
4330,61,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,4747.14,791.19,6,2024-06-05,Express,58.43,4805.570000000001,Impulse Item,Accessory,None,2024-06
4332,31,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2023-11-21,Overnight,68.14,1923.98,Accessory,Extended Warranty,None,2023-11
4332,31,Female,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2024-01-21,Standard,58.36,799.45,Impulse Item,Impulse Item,None,2024-01
4332,31,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-02-03,Overnight,44.73,1526.91,Accessory,None,None,2024-02
4333,20,Male,No,Laptop,SKU1005,3,Cancelled,Cash,1855.84,463.96,4,2024-04-28,Standard,44.46,1900.3,Impulse Item,Extended Warranty,None,2024-04
4333,20,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-07-04,Overnight,0.0,6758.64,None,None,None,2024-07
4334,63,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5913.81,844.83,7,2023-11-08,Standard,0.0,5913.81,None,None,None,2023-11
4335,56,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-09-22,Standard,0.0,4639.6,None,None,None,2024-09
4336,24,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-06-07,Overnight,52.97,794.0600000000001,Extended Warranty,Impulse Item,None,2024-06
4337,57,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2023-10-25,Express,96.59,887.7800000000001,Impulse Item,Extended Warranty,Accessory,2023-10
4338,42,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-07-08,Standard,87.45,5156.429999999999,Accessory,Accessory,Extended Warranty,2024-07
4339,27,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-03-23,Overnight,77.85,324.88,Impulse Item,Extended Warranty,None,2024-03
4340,65,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2023-11-07,Overnight,71.71,3451.03,Extended Warranty,Extended Warranty,None,2023-11
4340,65,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-08-25,Standard,0.0,7603.47,None,None,None,2024-08
4340,65,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,1482.18,247.03,6,2024-08-26,Standard,63.7,1545.88,Extended Warranty,Impulse Item,None,2024-08
4341,48,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2023-10-19,Standard,29.43,2499.73,Accessory,None,None,2023-10
4341,48,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-03-17,Express,82.46,4038.41,Impulse Item,Extended Warranty,None,2024-03
4342,34,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-01-10,Overnight,63.71,3443.03,Accessory,Impulse Item,None,2024-01
4342,34,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-07-05,Overnight,82.83,228.07999999999998,Extended Warranty,Accessory,Impulse Item,2024-07
4343,56,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-08-15,Overnight,87.08,2557.38,Impulse Item,Accessory,None,2024-08
4343,56,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-08-28,Express,112.21,2646.7,Accessory,Extended Warranty,Extended Warranty,2024-08
4344,70,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-02-23,Standard,0.0,6329.52,None,None,None,2024-02
4345,64,Female,No,Laptop,SKU1005,3,Completed,PayPal,2783.76,463.96,6,2024-01-20,Overnight,63.38,2847.1400000000003,Extended Warranty,Impulse Item,None,2024-01
4346,34,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,5538.33,791.19,7,2024-02-06,Overnight,44.9,5583.23,Impulse Item,None,None,2024-02
4346,34,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,2373.57,791.19,3,2024-05-17,Overnight,69.62,2443.19,Extended Warranty,Accessory,Accessory,2024-05
4347,19,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-02-14,Express,68.64,4292.79,Impulse Item,Impulse Item,Accessory,2024-02
4347,19,Female,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-08-24,Standard,16.21,2239.48,Accessory,None,None,2024-08
4348,50,Male,No,Laptop,SKU1005,3,Cancelled,Cash,2319.8,463.96,5,2023-12-31,Overnight,62.18,2381.98,Impulse Item,Accessory,None,2023-12
4348,50,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,791.19,791.19,1,2024-02-29,Express,43.76,834.95,Impulse Item,Extended Warranty,None,2024-02
4349,60,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-05-19,Overnight,39.23,246.73,Extended Warranty,None,None,2024-05
4350,74,Female,No,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2024-08-05,Standard,0.0,3955.95,None,None,None,2024-08
4351,63,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-09-25,Overnight,28.34,492.29999999999995,Impulse Item,None,None,2023-09
4351,63,Female,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2023-12-05,Standard,10.67,938.5899999999999,Extended Warranty,None,None,2023-12
4351,63,Female,No,Smartphone,SKU1004,2,Completed,PayPal,7120.71,791.19,9,2024-06-20,Overnight,59.04,7179.75,Extended Warranty,Impulse Item,None,2024-06
4351,63,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-06-28,Express,37.8,4261.95,Impulse Item,None,None,2024-06
4356,53,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2023-10-07,Express,0.0,145.25,None,None,None,2023-10
4356,53,Female,Yes,Smartphone,SKU1001,5,Cancelled,PayPal,207.5,20.75,10,2024-03-07,Standard,12.51,220.01,Impulse Item,None,None,2024-03
4357,52,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3247.72,463.96,7,2023-12-23,Standard,60.91,3308.6299999999997,Extended Warranty,Impulse Item,None,2023-12
4357,52,Female,Yes,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-12-27,Express,88.41,335.44,Impulse Item,Accessory,Impulse Item,2023-12
4358,30,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-03-31,Standard,30.36,8478.66,Accessory,None,None,2024-03
4359,24,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-12-25,Express,17.64,142.14,Extended Warranty,None,None,2023-12
4361,54,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2023-12-23,Express,85.11,126.61,Extended Warranty,Extended Warranty,None,2023-12
4362,78,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,2023-10-17,Overnight,32.98,5101.959999999999,Impulse Item,None,None,2023-10
4363,45,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,1482.18,247.03,6,2024-09-05,Express,0.0,1482.18,None,None,None,2024-09
4364,40,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-01-06,Overnight,0.0,41.5,None,None,None,2024-01
4364,40,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,2470.3,247.03,10,2024-01-20,Overnight,0.0,2470.3,None,None,None,2024-01
4364,40,Male,No,Smartphone,SKU1004,2,Completed,PayPal,1582.38,791.19,2,2024-07-03,Overnight,0.0,1582.38,None,None,None,2024-07
4365,36,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-09-15,Overnight,90.56,554.52,Extended Warranty,Extended Warranty,Extended Warranty,2024-09
4366,67,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-03-03,Express,63.58,2598.0699999999997,Extended Warranty,Accessory,None,2024-03
4367,42,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-06-01,Overnight,0.0,2534.49,None,None,None,2024-06
4367,42,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,1391.88,463.96,3,2024-07-27,Overnight,39.26,1431.14,Extended Warranty,None,None,2024-07
4368,47,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2023-10-27,Express,106.8,1962.6399999999999,Accessory,Impulse Item,Extended Warranty,2023-10
4370,39,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2023-10-14,Standard,119.85,4075.7999999999997,Extended Warranty,Accessory,Impulse Item,2023-10
4374,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-07-14,Standard,0.0,8448.3,None,None,None,2024-07
4374,54,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,4224.15,844.83,5,2024-08-21,Standard,0.0,4224.15,None,None,None,2024-08
4376,24,Female,Yes,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-06-07,Express,69.66,533.62,Impulse Item,Extended Warranty,None,2024-06
4376,24,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,3379.32,844.83,4,2024-08-19,Express,63.0,3442.32,Impulse Item,Accessory,None,2024-08
4377,62,Male,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,791.19,791.19,1,2024-02-23,Standard,0.0,791.19,None,None,None,2024-02
4378,63,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-03-24,Express,33.17,4672.77,Impulse Item,None,None,2024-03
4378,63,Female,Yes,Tablet,SKU1002,3,Completed,PayPal,2223.27,247.03,9,2024-08-27,Overnight,49.59,2272.86,Impulse Item,Accessory,None,2024-08
4380,80,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2023-11-19,Standard,92.3,1781.96,Accessory,Extended Warranty,Accessory,2023-11
4380,80,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2023-12-02,Overnight,82.93,4830.070000000001,Impulse Item,Extended Warranty,Accessory,2023-12
4384,55,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2023-10-02,Express,65.25,1647.63,Accessory,Impulse Item,Extended Warranty,2023-10
4384,55,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-03-27,Express,0.0,2223.27,None,None,None,2024-03
4385,22,Female,No,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-02-12,Overnight,99.79,593.85,Accessory,Impulse Item,Impulse Item,2024-02
4385,22,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-03-06,Standard,54.27,518.23,Accessory,Extended Warranty,None,2024-03
4385,22,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-07-22,Overnight,0.0,4747.14,None,None,None,2024-07
4386,62,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2023-10-15,Standard,56.15,5969.96,Impulse Item,Accessory,None,2023-10
4386,62,Male,No,Laptop,SKU1005,3,Completed,PayPal,2319.8,463.96,5,2024-03-09,Overnight,43.31,2363.11,Accessory,None,None,2024-03
4386,62,Male,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2024-06-03,Overnight,30.94,3195.7000000000003,Accessory,None,None,2024-06
4387,45,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2023-10-02,Overnight,101.27,1583.45,Accessory,Extended Warranty,Extended Warranty,2023-10
